x,n,p,Ec,Ev,EFn,EFp
2.0361111111111113e-5,3.441297369328002e21,4.413008118493107e20,-0.8739424005651077,0.24605759943489236,0.013283317410081036,-0.6136750761650054
2.209722222222222e-5,3.448598318301697e21,4.48601218121477e20,-0.8742340580431387,0.2457659419568614,0.013046448628573829,-0.6143909024368953
2.3833333333333334e-5,3.45330693679262e21,4.533093809584956e20,-0.8745124250387155,0.2454875749612846,0.012803355146210471,-0.6149391776260453
2.5569444444444442e-5,3.4557917467750365e21,4.557938064298084e20,-0.8747795899097133,0.24522041009028683,0.012554785265050033,-0.615347641147266
2.7305555555555556e-5,3.4563687573072715e21,4.563704910714298e20,-0.8750373149510331,0.244962685048967,0.012301376349255084,-0.615638054276157
2.9041666666666663e-5,3.4553093569849705e21,4.553108135036636e20,-0.8752870937873176,0.2447129062126825,0.012043672486177215,-0.6158277358033163
3.077777777777778e-5,3.452846909580946e21,4.528481294693247e20,-0.8755301970932674,0.2444698029067327,0.01178213902607296,-0.6159306313544958
3.2513888888888885e-5,3.449182296735799e21,4.491833140864029e20,-0.8757677093949399,0.24423229060506024,0.011517174629788254,-0.6159580770814909
3.425e-5,3.444488597213894e21,4.444894407771336e20,-0.876000558965262,0.24399944103473814,0.011249121308183039,-0.6159193571606151
3.5986111111111106e-5,3.438915052262856e21,4.389157463824825e20,-0.8762295423080912,0.24377045769190886,0.0109782728295261,-0.6158221186056864
3.772222222222222e-5,3.432590436641524e21,4.325910020023275e20,-0.876455344355529,0.24354465564447114,0.010704881790671838,-0.6156726850940725
3.945833333333333e-5,3.425625931989621e21,4.256263862222278e20,-0.8766785552357694,0.24332144476423068,0.010429165586893387,-0.6154762978613705
4.119444444444444e-5,3.4181175814696767e21,4.181179396416201e20,-0.8768996842727175,0.24310031572728263,0.010151311468552816,-0.6152373029541303
4.293055555555555e-5,3.4101483906454787e21,4.1014866566380624e20,-0.8771191717329128,0.24288082826708735,0.00987148083664542,-0.6149592983610612
4.4666666666666664e-5,3.4017901284510673e21,4.0179033139582357e20,-0.8773373987258326,0.2426626012741675,0.009589812900946371,-0.6146452506638782
4.640277777777777e-5,3.393104873164885e21,3.9310501356394263e20,-0.8775546955803977,0.24244530441960244,0.009306427802183619,-0.6142975881885917
4.8138888888888885e-5,3.384146341027207e21,3.841464270872676e20,-0.8777713489565295,0.24222865104347058,0.009021429281838926,-0.6139182757802774
4.987499999999999e-5,3.37496102919941e21,3.749610679991086e20,-0.8779876079010362,0.24201239209896386,0.00873490696893804,-0.6135088750047181
5.161111111111111e-5,3.3655891998458265e21,3.6558919749822166e20,-0.8782036890182079,0.24179631098179222,0.00844693834159719,-0.613070592627579
5.3347222222222214e-5,3.3560657280450754e21,3.56065689835316e20,-0.8784197808948209,0.24158021910517924,0.008157590411723233,-0.6126043195226367
5.508333333333333e-5,3.346420832837191e21,3.464207633390514e20,-0.8786360478947808,0.24136395210521933,0.0078669211735203,-0.6121106616389148
5.6819444444444436e-5,3.3366807078570384e21,3.3668061103246554e20,-0.8788526334190321,0.24114736658096803,0.007574980850106578,-0.6115899642601446
